complaint_id,filename,sha256,classification,tier,label,reasons,officer_count,has_sustained,incident_date
20-0489,PPD_20-0489.txt,9bef2c76d46236d6a025e60b6f06ab83f850eae03404dd6708c1ac22ddca6592,LACK OF SERVICE,0,negative,,6,True,2020-09-19
20-0490,PPD_20-0490.txt,2ae3e72e01a8ad6959b91e76a5659c4221941f708627d041cab03aef29353346,VERBAL ABUSE,0,negative,,2,False,2020-09-22
20-0491,PPD_20-0491.txt,3a486145186f361be2bcd052ee288b39ac51ec3bfb8ee34ecefea7b442cd9b59,HARASSMENT,0,negative,,1,False,2020-09-22
20-0492,PPD_20-0492.txt,89ecb130bfae17994f97f522d6eb020a8c9f23e2bb0b065d9b09c64a31d8c60c,UNPROFESSIONAL CONDUCT,0,negative,,3,True,2020-09-23
20-0493,PPD_20-0493.txt,f6d0ff11376c682c80a6b9d105ac99b4de757b991da337f3a371af3f2ad2e7ea,DEPARTMENTAL VIOLATIONS,0,negative,,10,True,2020-09-23
20-0494,PPD_20-0494.txt,e49a7e0ff4bed9ad6e1ef64ea2d9149c5b2a47a7ff8ebd82e9eb3a6ba6fe0930,DEPARTMENTAL VIOLATIONS,0,negative,,8,True,2020-09-24
20-0495,PPD_20-0495.txt,a49dcf031aa6877c7f2b081e9ae86e45d05e3d00155c5cc6457ef31e70430ce7,LACK OF SERVICE,0,negative,,2,True,2020-09-23
20-0496,PPD_20-0496.txt,da325e8d52a2c02831c1c4c4dbb5573c34ec541a21c656dc0f7204af11f93d0a,DEPARTMENTAL VIOLATIONS,0,negative,,7,True,2020-09-16
20-0497,PPD_20-0497.txt,d3f9d6f4fd076c42ea13144885c95f46462839257197c4326aef775b0c46013f,PHYSICAL ABUSE,0,negative,,4,False,2020-09-26
20-0498,PPD_20-0498.txt,ebbf7fbef299aa9b9250f703b07cc9e20c222585035695fdaeacbb0f2cf9d44e,VERBAL ABUSE,0,negative,,2,False,
20-0499,PPD_20-0499.txt,875101d24e816ea54a16b4419a36aa9316adc1c96b7ad06c92c7dc7f84e0c484,LACK OF SERVICE,0,negative,,5,False,2020-09-21
20-0500,PPD_20-0500.txt,f09570edf297d24361abad9e8471246599d0ea29475a5f7f3d6ee353108aa4c4,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,6,True,2020-09-26
20-0501,PPD_20-0501.txt,b8bce5e047986922bee38f426df4cc7a58b6227a18bf2a2d69b3a000ec26d833,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2019-09-29
20-0502,PPD_20-0502.txt,32c780c8d3e5924194906ecccf84eaaa90b54df495bc58a11c7174f0eca3c203,DEPARTMENTAL VIOLATIONS,0,negative,,4,True,2020-09-14
20-0503,PPD_20-0503.txt,7d79b4382d50deabc4311d29cdd4f5f25deb59415b11d9d4a0fb103074f8a84f,PHYSICAL ABUSE,0,negative,,2,False,2020-08-14
20-0504,PPD_20-0504.txt,ea6e175e057002576fc608d8c31b6c404f7f8f9bf0b44fe3f829f1b3b357b2af,LACK OF SERVICE,0,negative,,4,True,2020-09-07
20-0505,PPD_20-0505.txt,1a5c9f98b16e57ca2a58773c07750cc506b2ac33b8b74e81ad3732b353e945ed,DEPARTMENTAL VIOLATIONS,0,negative,,2,True,2020-09-24
20-0506,PPD_20-0506.txt,c6c951e2d68fd5167616dcd19d59e8070cb4d0f8fbb4365e148f8e8ffd3f3543,UNPROFESSIONAL CONDUCT,0,negative,,2,True,
20-0507,PPD_20-0507.txt,c0ad56a75848271a4ad5838a1392d8b4f5659d5ff32992601246aab7dc244abc,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2020-09-29
20-0508,PPD_20-0508.txt,a8cdc24ff54ebc53a6a6681ad73e77fca7ebc95cc818a9a5bf69aff5b0a73484,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-09-25
20-0509,PPD_20-0509.txt,87c786cedac88f17e4da3dd31f89574209ff39b54abce5289378bd7a86d2f2c6,CRIMINAL ALLEGATION,2,giglio_relevant,Classification: CRIMINAL ALLEGATION,1,False,2020-09-25
20-0510,PPD_20-0510.txt,b4a2e4b08a9574c3d2decce6461a4b9867664743961ff1986a65580bb9ad39e9,CIVIL RIGHTS COMPLAINT,3,brady_adjacent,CIVIL RIGHTS COMPLAINT with sustained finding,2,True,2020-10-01
20-0511,PPD_20-0511.txt,85f091968026313a252a767d7be427379629a435d9d6cd10f589fb2f04d92785,UNPROFESSIONAL CONDUCT,0,negative,,3,False,2020-09-28
20-0512,PPD_20-0512.txt,2516ca4af84db054d1b63b378c71dc3b29caa298b1ff579ea35225f018665154,LACK OF SERVICE,0,negative,,2,True,2020-09-30
20-0513,PPD_20-0513.txt,f61091c4d9f77a24601b3678a82826122dd3c627592d2b9708a010f317e6fd4e,LACK OF SERVICE,0,negative,,4,True,2020-08-12
20-0514,PPD_20-0514.txt,29468f2fd9b870a88ad792ff6590f3d32ded796bbc9971a3748db13353bba2df,UNPROFESSIONAL CONDUCT,0,negative,,3,False,2020-10-01
20-0515,PPD_20-0515.txt,06cf49cb31dd2df3c2cae3d103cecb0d711d1c009c4d5d51421dca8b6b6e0be9,DEPARTMENTAL VIOLATIONS,0,negative,,1,True,
20-0516,PPD_20-0516.txt,3cd1595ea5b79ed7905f864485270e402a936171b8528a97a15a2a2eb7141d87,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2020-07-02
20-0517,PPD_20-0517.txt,68f49a9b5662887e00c62cd662cbf07bbd4d9b21d136415c4cd79233c54e6d70,FALSIFICATION,2,giglio_relevant,Falsification (No Sustained Findings),1,False,2020-10-04
20-0518,PPD_20-0518.txt,84aff2edd3945fe5ecbacb79c4c047f965e5273fdfe4783c17f8d6e9542afa61,DEPARTMENTAL VIOLATIONS,0,negative,,7,True,2020-09-25
20-0519,PPD_20-0519.txt,db37f742c293400a78e4d0909e3e631d750e6643bbe183f174c0089478c1843e,CIVIL RIGHTS COMPLAINT,0,negative,,4,False,2020-09-10
20-0520,PPD_20-0520.txt,2548bf44af1d6dcb768ce91cc848e78d01347b456e76e4e63960bf80eb520782,VERBAL ABUSE,0,negative,,2,False,2020-10-03
20-0521,PPD_20-0521.txt,7b6f2dd0d127821cd1cf221d8f61c9fcd213658a88f4632dc659b781ea4dba59,LACK OF SERVICE,0,negative,,1,False,
20-0522,PPD_20-0522.txt,c7fc9403629bfb6e73a1966cae6fdf05026aa4ab88315967dd3ab9d594641499,LACK OF SERVICE,0,negative,,2,False,
20-0523,PPD_20-0523.txt,d219be02ed9e855bc5e01bdea957ee49aa20d406e995a90dcb274a9493111971,FALSIFICATION,2,giglio_relevant,Classification: FALSIFICATION,1,False,
20-0524,PPD_20-0524.txt,8beb9aaf8b26a0d38f9fd4ec4d059a91899dbdc66972edfcf041635ff600275a,CRIMINAL ALLEGATION,2,giglio_relevant,Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings),9,False,
20-0525,PPD_20-0525.txt,030f77b654951364a1ab5b6c5a3d6b58fc3b080636272c0aef71eec434849997,LACK OF SERVICE,0,negative,,2,False,
20-0526,PPD_20-0526.txt,523ce0d79f98c6dca61f2c9657ed4d52a48c2680b687995b121bd5345a087f62,LACK OF SERVICE,0,negative,,2,False,
20-0527,PPD_20-0527.txt,4b10198b04ee492ff276cb15b33fd2acbe8e2277bf77295f931aa77aba010da1,PHYSICAL ABUSE,0,negative,,6,False,2020-10-08
20-0528,PPD_20-0528.txt,0878d484ad4231a78be4b26faf9ccc323eb3617a23180b24d980d9dbf829dc25,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2020-10-07
20-0529,PPD_20-0529.txt,fd04073a30f4456ffa81e6076fd5f67ea30850a46a71c1e328811f1772b84a38,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,2,True,2020-10-07
20-0530,PPD_20-0530.txt,8f69a0fe526f3ed91ee6506962927042110a9d93bfafe759b01c721c62d3cc34,VERBAL ABUSE,0,negative,,1,False,2020-10-10
20-0531,PPD_20-0531.txt,60cfd953698358742d22c9f9c53f6931863991081edec88c456459424548b00f,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,9,True,2020-10-12
20-0532,PPD_20-0532.txt,ef15de9fecf1519484d93b56245ca71b6ba799aa2d90fa10c515bc4ab4eb0bc0,VERBAL ABUSE,0,negative,,1,False,2020-10-12
20-0533,PPD_20-0533.txt,c0d255a93ad8c5fb2021a02405c179c4847971d7ec1650fea726cbdc09b0e15f,VERBAL ABUSE,0,negative,,2,True,2020-10-13
20-0534,PPD_20-0534.txt,f21f6359b25b61398b527bc9bf7c46626513161523cb1dd7aad7d2a8d8216f46,PHYSICAL ABUSE,0,negative,,3,False,2020-10-13
20-0535,PPD_20-0535.txt,54dcdf80c4d26e8147902de5fbd4d64973e271ebf12a2a6dfec2c5d6e863bca0,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-10-08
20-0536,PPD_20-0536.txt,1ccdd9986376e5ef86c4a5ad5dee8e9af551ac77c752e8cabcdc03a600fd2aae,LACK OF SERVICE,0,negative,,2,False,2012-03-17
20-0537,PPD_20-0537.txt,5a4cf4be3906403ec100e3d28c0c2de1211b73e371c95603f3c982bad8e85cce,PHYSICAL ABUSE,0,negative,,2,False,2020-10-09
20-0538,PPD_20-0538.txt,5022ced88a38a3eba3b2858787501bb92e0d994dbf19aa8561d553e6f573fee7,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2020-10-10
20-0539,PPD_20-0539.txt,852ca34e89cef44c058cf0365882d8b7d2e7112c3f2899246cf3b4ddac7b8aea,DEPARTMENTAL VIOLATIONS,0,negative,,2,False,2020-10-14
20-0540,PPD_20-0540.txt,2fdc15a264afdb6509466a6da0979a0e1a900b22e9cc678339f9189c917f000b,VERBAL ABUSE,0,negative,,2,True,2020-10-10
20-0541,PPD_20-0541.txt,4f7027e86e3d2017310061bf086a5e412a9e6909470e5d72c68a3bc0059a87f9,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-10-08
20-0542,PPD_20-0542.txt,e0f6b72f5696f45e514c94ffcc447fc8fd949dfacecbc018891f8d43ef606265,FALSIFICATION,2,giglio_relevant,Falsification (No Sustained Findings),1,False,2015-01-13
20-0543,PPD_20-0543.txt,25464d9da553e8f714b6421f618a214dace2de657fc5f8bb07b4aad283dc55ba,DEPARTMENTAL VIOLATIONS,0,negative,,3,False,2020-09-19
20-0544,PPD_20-0544.txt,c3180221086bce80b2b573bcef7488dfbcaf80452a5ef5d25c128960af71df15,VERBAL ABUSE,0,negative,,1,False,2020-10-18
20-0545,PPD_20-0545.txt,ef10ab3f3eaafb89a7d842fe3e424a8716807e99bf6794c7cee13ce91b955fa8,HARASSMENT,0,negative,,1,False,
20-0546,PPD_20-0546.txt,9e56ec905285bb1a0f56ceff8a60ca2babd724aa2b271345f9fed3969909eb2e,VERBAL ABUSE,0,negative,,1,False,2020-10-20
20-0547,PPD_20-0547.txt,cc6bf70f20a476ecee5958c117aaf77fd1f51119b8b4be78e9cf59d8987bb92d,LACK OF SERVICE,0,negative,,2,True,2019-01-31
20-0548,PPD_20-0548.txt,6bec4945ebfcbef0c27d453ff71cd4b33277bb9d26c9a797bfe34afc12801df6,DOMESTIC,0,negative,,2,False,2020-10-19
20-0549,PPD_20-0549.txt,560135e9828f8fb6b2706d7c5579740b86eb0096fed9240d4925aca93770bc00,HARASSMENT,0,negative,,1,True,2020-10-19
20-0550,PPD_20-0550.txt,784ffcdd48c522a979d2f4c7af9d3604005eaaffff3beda36135995b1ea7f27e,LACK OF SERVICE,0,negative,,2,False,2020-10-14
20-0551,PPD_20-0551.txt,6787a40f0f06941aee0977bc11c13f734bee0bde3701bb9a968b5b4c90c1d703,DEPARTMENTAL VIOLATIONS,0,negative,,3,True,2020-10-21
20-0552,PPD_20-0552.txt,4553736ed226e0cf5dbc752b28fff6e7e59a31f4aa41072c2e919e6cc1554958,LACK OF SERVICE,0,negative,,1,False,
20-0553,PPD_20-0553.txt,dd2146078ed4b066adb76e662b96bdf0452408dac56ffd2000e2b003957710ca,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,7,True,2020-10-17
20-0554,PPD_20-0554.txt,3319442df1c2e6d6d3f9f5fe6cc56e79003a05f958b9a9252d4fdaf85399471a,LACK OF SERVICE,0,negative,,1,False,2020-10-22
20-0555,PPD_20-0555.txt,94253f648cbe4d04f9f3b98fafcd2a3db8ccdfada7be57cb3e7c9e54c778bd7d,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-10-22
20-0556,PPD_20-0556.txt,145ad65cfd276c412b1912b0bc5226e04b8984f2a1d024c5e7df5fa29652b092,LACK OF SERVICE,0,negative,,4,True,2020-10-15
20-0557,PPD_20-0557.txt,2e887be9e11e0379b888c960339a9ee6a9afe383d9849ad890755423fa1db7b5,LACK OF SERVICE,0,negative,,2,False,
20-0558,PPD_20-0558.txt,12e7fd24c4fe3543cc789b22d1f972ef6aabc9c6288124affee22cf9fe34fe9f,LACK OF SERVICE,0,negative,,1,False,2020-10-22
20-0559,PPD_20-0559.txt,efa0eb1c5639055406685b75823f157960c487bf3ec6096afc8fa71bb69b9a4b,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-10-25
20-0560,PPD_20-0560.txt,c80416dc45e12587eb9491415ca1f8b1071600cf5eb2f572521af6752210ddf4,CRIMINAL ALLEGATION,1,strong_giglio,Classification: CRIMINAL ALLEGATION,2,True,2020-10-20
20-0561,PPD_20-0561.txt,1b6dd5cfe8a6925076b139713043dbd2e9a28d386168cd81f71d0eab4969e36b,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2002-10-20
20-0562,PPD_20-0562.txt,f4e13f4322b06c3d80e38466a42f37a565900c7530e37f7d93a452816301b446,LACK OF SERVICE,0,negative,,4,False,2020-10-08
20-0563,PPD_20-0563.txt,d35642f2c140f8fdc32a172c6e47dfc8fc0b0201f8ccdddbbdb9be669c024c15,LACK OF SERVICE,0,negative,,4,True,2020-10-03
20-0564,PPD_20-0564.txt,58c4f769d7477dfd113f76d9a2e98a3b08e988ead18fa998abca21316ba1b23e,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,36,True,
20-0565,PPD_20-0565.txt,c2782411aa279915b361d9609b9ccc2dae4ac93752c98f12cd08e0ac947fe022,LACK OF SERVICE,0,negative,,12,True,2020-10-28
20-0566,PPD_20-0566.txt,d1f2e16340100b04470cd6a73689e33aebe9193cdb74b052cbc54e5fe3a02905,DEPARTMENTAL VIOLATIONS,0,negative,,9,True,2020-10-28
20-0567,PPD_20-0567.txt,4a089e6b80ec3a071b17c865e856d592a0b34bf0f28e7db9128874aa1766a323,LACK OF SERVICE,0,negative,,1,False,2018-08-12
20-0568,PPD_20-0568.txt,6b336aee919e89e77ed98622e2d5425b8a20b2c30a1f4adda7b102a8ae28b7ac,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-10-18
20-0569,PPD_20-0569.txt,76ad316171198be3bc6867c0c4e2512cadc9e449d6050603557358478c9359ca,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2020-10-27
20-0570,PPD_20-0570.txt,933a65bcad5987b2064a53a38e4edd086ec2c6d65c172281104f9eed40c7faf9,LACK OF SERVICE,0,negative,,1,False,2020-10-30
20-0571,PPD_20-0571.txt,e2924efa62eabe0a32a9063e2d023bb23c883e4e6818a48cb7349a82b34d9780,DEPARTMENTAL VIOLATIONS,0,negative,,4,False,2020-11-03
20-0572,PPD_20-0572.txt,278a5df146753b0a3f552d98eba3c503594d4dde678c6c279307d78f199aee3d,CRIMINAL ALLEGATION,1,strong_giglio,Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings),2,True,
20-0573,PPD_20-0573.txt,2cc1f1d4f176cdf1b6d3a2919817e2b4c8ee5d2b60ff21329cefc1bfa69e19cd,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,3,True,2020-11-05
20-0574,PPD_20-0574.txt,441935ebd12cbed725a0548eb6856bb434a3f7c406f368e2e29ab6b181cb9a23,LACK OF SERVICE,0,negative,,5,True,2020-08-24
20-0575,PPD_20-0575.txt,6c0ec16197cd5774ffc6df66cd5e93bc864102f14e55b7729835b1d51c2e1ed5,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-11-05
20-0576,PPD_20-0576.txt,26a10bffbdcc20f61a5c6ce4912d60f92d6ed98283a800a3c702363db3bfeee6,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2020-10-15
20-0577,PPD_20-0577.txt,587bbc3c539c7cdb16eb5bfc6428167ab958c283072f5e9ca1450b5fab6bedaa,PHYSICAL ABUSE,1,strong_giglio,Falsification (No Sustained Findings); Falsification (No Sustained Findings); PHYSICAL ABUSE with sustained finding,8,True,2020-11-02
20-0578,PPD_20-0578.txt,5ffc2bf95d8ed381debedb5fc8e7cbcf498873391e62d44edf8ef382c8d98add,LACK OF SERVICE,0,negative,,2,False,2020-10-16
20-0579,PPD_20-0579.txt,122808d01a5ec62f41f7aa13c2eacd281b2dc3d1e2ba2fd4f5e650daeffdc420,UNPROFESSIONAL CONDUCT,0,negative,,2,True,2020-11-11
20-0580,PPD_20-0580.txt,9cbef4be5f3c5fc861b9a105ad8b0e115e5620312281dfc74fa011fb4021878c,VERBAL ABUSE,0,negative,,2,False,2020-11-11
20-0581,PPD_20-0581.txt,7df8af78fc6675b9aa77992accb0667003c85a7184f11c4cae639ab45af46e0b,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,3,True,2020-11-11
20-0582,PPD_20-0582.txt,48c2955f06202f19a5aec327ad4d326203cc81a4c4b202e81b87ab9a5ee54acb,LACK OF SERVICE,0,negative,,2,False,2020-10-31
20-0583,PPD_20-0583.txt,8eac4480362acb7df9f867e0352b5dbaa5b4dea02eeb8cce95290ef60178ca85,UNPROFESSIONAL CONDUCT,0,negative,,2,False,2020-11-10
20-0584,PPD_20-0584.txt,4fbf39ab4df18400d6d07d6515984d4f459ef459faa96ef8e0c6f3f04f0f39a4,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,9,True,2020-11-07
20-0585,PPD_20-0585.txt,6d02b7965158643e5a507978d0fbb87131320a7e5f6dbead0457b905fe30178c,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,2,True,2020-11-07
20-0586,PPD_20-0586.txt,f5947a9e5c8c67f63831bae25cc0d1d21374b25e06915a726da6c16f02660952,LACK OF SERVICE,0,negative,,2,False,2018-03-17
20-0587,PPD_20-0587.txt,84ebb30602ffdab9f7ee562f1dac1321cb881290794e0018af372dd7df44f02e,DEPARTMENTAL VIOLATIONS,0,negative,,4,False,2020-08-22
20-0588,PPD_20-0588.txt,63fe831bf194698fdbe066f1012c3b7d545b8d8b0ceff0bcf1fedc5859722de8,LACK OF SERVICE,0,negative,,1,False,2020-11-13
20-0589,PPD_20-0589.txt,dd7d36ae3f62c4bdee9d757a4c342de6d4cd433668cc031da70a5b4d36897f27,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,2,True,2020-11-01
20-0590,PPD_20-0590.txt,6edb600303500322a410ff6ca091199e21864fd8a81f970d96ea5c5102f12948,LACK OF SERVICE,0,negative,,3,True,2020-08-03
20-0591,PPD_20-0591.txt,7da9625b75a2ee1ec9fc6f7621508e8628b4e13c433cb1b9b74b44e830d58611,DEPARTMENTAL VIOLATIONS,0,negative,,9,True,2020-11-18
20-0592,PPD_20-0592.txt,dc8386a04a9de8910c49ca5fad6f2cc562145d24d0308c4fee900c292933b75b,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2018-11-19
20-0593,PPD_20-0593.txt,e6667a0e301f5ebe0235df26a865a8cd3fa14c91d5be82f475f1e70532365171,LACK OF SERVICE,0,negative,,2,False,2020-11-18
20-0594,PPD_20-0594.txt,bfcd481e6c98a340344be6d6a8808e329c35aa99b4993c2725bf562ec98d7c01,UNPROFESSIONAL CONDUCT,0,negative,,2,False,2020-11-19
20-0595,PPD_20-0595.txt,3ec137d7ea7df723964e3b125b858a5cdb74c1f0ddebe21ed6380ad9be9fa4e1,CIVIL RIGHTS COMPLAINT,0,negative,,1,False,2020-11-19
20-0596,PPD_20-0596.txt,4be8141b5da4a5174efc81d72589206d0cb9240ccf86b07ab0042a4346801a30,UNPROFESSIONAL CONDUCT,0,negative,,8,True,2020-11-22
20-0597,PPD_20-0597.txt,723c6837eaa0f61a7fa406d1d3ff1ffb080260c15ba33ab92caf7900cd04dc5c,UNPROFESSIONAL CONDUCT,0,negative,,6,True,2020-11-20
20-0598,PPD_20-0598.txt,c40a0a115bc80333d1082f83a0d7a2ce0807272ee9a509c19bb45e2fc6968668,LACK OF SERVICE,0,negative,,2,False,2020-08-24
20-0599,PPD_20-0599.txt,3fa458012e62557da07ee8ad5df69f85f5cae751f473d63df40b3c66dd7b518c,PHYSICAL ABUSE,0,negative,,7,False,2019-08-01
20-0600,PPD_20-0600.txt,bae104b34a5074a397af6bbc08ca270a46cc27cefa2d14f31559ec9358e6ae7f,DOMESTIC,0,negative,,1,False,2020-02-25
20-0601,PPD_20-0601.txt,d8bc00ba7323f783a361ed7cc3fce9c5f30181618944f9b26eeaea3a626124a6,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2020-11-22
20-0602,PPD_20-0602.txt,1456e0a88b14278c6cc03e71e38eb50fa1d116289b37a651b4c1f4d9a71f9f94,DEPARTMENTAL VIOLATIONS,1,strong_giglio,Sustained Criminal Allegation; Sustained Criminal Allegation,2,True,2020-11-24
20-0603,PPD_20-0603.txt,0f401d6e1a2c382ef8651d0d2c881a96c08c661ed7543369b96d10516f40d4a5,LACK OF SERVICE,0,negative,,6,True,2020-11-26
20-0604,PPD_20-0604.txt,2100e1970640c9c296646ad51b02fa13a5a87c9b24feca854cbec7630947da93,PHYSICAL ABUSE,0,negative,,4,False,2020-11-21
20-0605,PPD_20-0605.txt,435ce908068114ee9dd2ad963a981014945b743286674450da14027d4ee51c6e,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,13,True,2020-10-27
20-0653,PPD_20-0653.txt,2949cc0180b6d99a0afd168dd2a9ea34aeecae3b3250d055c743604df55e4088,PHYSICAL ABUSE,3,brady_adjacent,PHYSICAL ABUSE with sustained finding,4,True,2020-09-10
20-0606,PPD_20-0606.txt,6329f63d8ce0693fd2acda64bc58595373c9b0cd5500063322f5078f6dbec8df,PHYSICAL ABUSE,0,negative,,3,False,2020-11-28
20-0607,PPD_20-0607.txt,6e3b2e2af51ab0aba0a7fae2879769e7f383a8983b2aa62ee76e620ce59fe69b,HARASSMENT,0,negative,,1,False,2020-11-29
20-0608,PPD_20-0608.txt,08c9bdbdddda0bd1d949a90583836a74c00c53da017ab4f25355152a99b57194,LACK OF SERVICE,0,negative,,1,False,2020-11-27
20-0609,PPD_20-0609.txt,db6ee2e311e96cbc574ba384285a87aa07229666fcfb18827954ea1f7a62e9fa,UNPROFESSIONAL CONDUCT,0,negative,,7,True,2020-11-27
20-0610,PPD_20-0610.txt,d7317232f2570c5d1252e478339da44431e8ab29a3b2dd5f6084c21e8368810a,UNPROFESSIONAL CONDUCT,0,negative,,2,False,2020-11-25
20-0611,PPD_20-0611.txt,be6e1569303772856abb0357c989cfa07a4832a33947be8322cfe25d9c6ecdb7,PHYSICAL ABUSE,0,negative,,1,False,2020-12-01
20-0612,PPD_20-0612.txt,35f437e4a6c62ff754425090fbbab81c48acdfd41ef7052e0dd2d14a5ba4a389,UNPROFESSIONAL CONDUCT,0,negative,,2,False,2020-11-18
20-0613,PPD_20-0613.txt,8659fefa171cecf07ca573e24a41d5c153c1f83359bb357283298a0bae880fa6,LACK OF SERVICE,0,negative,,1,False,2020-09-30
20-0614,PPD_20-0614.txt,fa612f7d75ce73daa94fa1057e23413ab6d68cc4cc17ce8dc3bc969aedea5e66,HARASSMENT,0,negative,,1,False,2020-11-26
20-0615,PPD_20-0615.txt,6d8d293584fb2fcd2a7e3e83457214d7e8082a4e82b6562cc063f5f6b8ed3b40,LACK OF SERVICE,0,negative,,2,True,2020-12-02
20-0616,PPD_20-0616.txt,3248e438e6954fd6aad8b1fdab10847cc41b2d11e38468446f114c6fa299c8e8,LACK OF SERVICE,0,negative,,2,False,2020-12-02
20-0617,PPD_20-0617.txt,515e209546daa3dd63530409bd734efee0f555ec89af695673232192480073a6,DEPARTMENTAL VIOLATIONS,0,negative,,6,True,2020-11-25
20-0618,PPD_20-0618.txt,e67a0c17dc2855c88d7b46cc06438d4412369188761271be4ef39c1fb586b260,LACK OF SERVICE,0,negative,,1,False,2020-11-30
20-0619,PPD_20-0619.txt,ef00fd1f341c0a4ff4f43b24fee45bd9a9971a90344994b925210b26386466a9,UNPROFESSIONAL CONDUCT,0,negative,,1,False,2020-11-30
20-0620,PPD_20-0620.txt,3807ee308db2655084e3beb3058a5fd45bf685501b47c7c8160550fe4f7645f3,UNPROFESSIONAL CONDUCT,0,negative,,2,False,2020-12-06
21-0198,PPD_21-0198.txt,e09312529a2e7131c2c5435344f7f9dc6a81c896ced757c7d95eb8a275439eef,LACK OF SERVICE,0,negative,,1,False,2021-04-25
20-0621,PPD_20-0621.txt,2c7271e412dd6b425525c8a0a8ee2dc393810fa6957bf437e2fc345f16c8bf04,DEPARTMENTAL VIOLATIONS,0,negative,,1,False,2020-01-25
20-0622,PPD_20-0622.txt,dc743842b4c350555e21b94e0959e26ce79eb8e688fa0fc7209de891f0988650,DEPARTMENTAL VIOLATIONS,0,negative,,4,False,2020-11-26
20-0623,PPD_20-0623.txt,8fa39eafd0198a7981e56565e4f2dacb7526fff92df462a5c679f0ee2e37a9fd,VERBAL ABUSE,0,negative,,3,False,2020-12-09
20-0624,PPD_20-0624.txt,73d3d031a843f51e08014b3cf091f5c5b5375c8ac1780a65f0a69a96bc89a26d,HARASSMENT,0,negative,,1,False,2020-12-08
20-0625,PPD_20-0625.txt,96f4d1e7c8e4674d67880b326c14a0b8ccc5dc3142fa54c7712bc22d7ec39cd8,CRIMINAL ALLEGATION,2,giglio_relevant,Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings); Criminal Allegation (No Sustained Findings),10,False,2020-12-10
20-0626,PPD_20-0626.txt,6ef54e75e11dc3b5c1c44d1628975cf5aabb4a6a64305812cb501df840407138,PHYSICAL ABUSE,0,negative,,2,False,2020-12-07
20-0627,PPD_20-0627.txt,37ee4d2456ebbecb2571cdf461cc849b9a66b76038d9f38b2fb3505d3cba21e6,LACK OF SERVICE,0,negative,,2,True,2020-12-10
20-0628,PPD_20-0628.txt,6a1c0d31e1db782e04e37e6fd17993268db7533e72da61795ca92a99ea1be641,DEPARTMENTAL VIOLATIONS,0,negative,,6,False,2020-12-15
20-0629,PPD_20-0629.txt,8df4cc5c9d6472262036c5f8f5fd0a572b81c6b9cf85ee71d45b793fea28750a,LACK OF SERVICE,0,negative,,3,True,2020-11-01
20-0630,PPD_20-0630.txt,f4d4392f4d4c5a91e8885c88a3224035efe13f60715358417c79f8968f540d75,DEPARTMENTAL VIOLATIONS,0,negative,,22,True,2020-12-12
20-0631,PPD_20-0631.txt,59618b5482a38b436f91c358cc2e76ba7d70f7867096394c0c97c49c6d0026a6,DEPARTMENTAL VIOLATIONS,0,negative,,7,True,2020-12-15
